GeneID	Normal 6	Tumor 6	Normal 10	Tumor 10	Normal 9	Tumor 9	Normal 5	Tumor 5	Normal 8	Tumor 8	Normal 3	Tumor 3	Normal 2	Tumor 2	Normal 1	Tumor 1	Normal 4	Tumor 4	Normal 7	Tumor 7
FBXO42	8.834043831	7.512228034	6.559892252	6.668841564	6.424483186	4.104113589	6.924661459	5.393160622	6.593613489	8.603447598	7.52514942	7.095096196	5.129773721	6.093859515	7.150562417	4.384123443	6.262242215	4.99775071	7.1744751	6.523488103
GRAMD4P3	0	0	0	0	0	0	0.035300299	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	0.097366626	0	0.009436148	0	0	0	0	0	0	0	0.067283024	0	0	0	0.061940491	0	0.022787614	0	0	0
LOC100421591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD4P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD4P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC642474	0.119376866	5.099025353	0.451200306	0.233739429	0.937907552	0.964699006	3.71685603	0.797187027	0.273359371	0.422280446	0.229801111	0.609606523	2.701954857	1.395814394	0.141036008	0.330614781	0.817212081	11.33243292	2.061515278	1.45396075
LOC100421593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD4P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD4P8	0	0.08275543	0	0.066597187	0	0	0.035300299	0	0	0.09023731	0.032737539	0.052106843	0	0.085220641	0	0	0	0.035352306	0.097894707	0.112980933
LOC100421595	0.83004037	4.393376933	1.926378473	0.684301367	4.290377308	0.588391001	7.677545226	12.77142555	1.400513966	0	1.681928619	1.606229298	6.073988224	2.043210469	1.858052365	1.512368835	4.186858224	2.118976162	1.005890567	1.983212703
GRAMD4P5	0	0.055039241	0.03206273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD4P6	0	0	0.03206273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100421594	0	0	0.092060762	0	0	0	0.101115947	0.054218081	0	0.129240136	0	0	0.118134429	0	0	0.050592799	0.05558002	0	0	0
MBIP	10.40201333	9.27985642	10.97564822	32.9268129	8.734406356	24.58753176	7.05320544	3.859090382	11.19512785	13.01651288	11.44701431	18.27280757	8.450518401	11.42411647	6.113928073	15.91665417	8.030739591	10.73955016	14.47035839	8.580517926
BMF	5.675825604	17.80579954	9.211398229	15.91224758	4.913966721	6.739113111	5.610144597	6.79789005	4.268853147	4.265551477	7.737578797	8.082964526	13.71375665	6.169952339	6.312615731	9.116766728	5.735167835	8.960643453	5.691317117	4.343115675
KIR2DL5B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TACC1P1	0	0.006201397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1E	0.167407402	0.090513751	0.079092241	0.027315252	0.452123648	0	0.260615491	0.124214472	0.143753927	0.222068379	0.537100252	0.384695054	0.202985866	0	0.197780965	0	0.382004085	0.289999388	0.160608504	0
HTR1F	0.776490361	0.096884405	0.21321529	0.467804628	0.449727216	0.107263474	0.564804789	0.295460207	0.478712265	0.0880364	0.485473752	0.56936258	0.466733898	0.465595696	0.24698501	0.206778234	0.363458474	0.289716462	0.649447812	1.102253002
FBXO38	12.11008379	16.27729727	13.92357999	13.18361709	14.95466281	12.42580995	14.70181875	13.96471276	14.12108976	13.86133411	11.12942801	14.24277332	13.36103601	12.75007383	8.63943825	12.17030241	12.46881646	10.71287838	11.68347706	13.41946198
OR3A5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1D	0.181402307	1.765449164	0.837996477	0.493312493	6.472885434	0.081440786	2.719430467	1.772214092	0.207695268	0.347580748	1.319201579	10.00451391	3.812554292	6.211637813	0.875119725	1.988644989	6.370058471	2.199699064	4.176840831	13.62466359
STYX	6.183991579	5.905999001	8.112918475	6.956770861	8.876239471	15.04428105	6.655757158	5.974141611	10.126265	8.382331952	4.996831881	7.161504563	6.337553931	12.10991436	3.371992669	7.806994036	4.127476268	4.468124593	7.420277933	4.779337299
FBXO39	0.27081387	0.091514693	0.149271507	0.022093853	0.166226704	0.319153318	0.53870599	0.251176183	0.116274899	0.029936548	0.15205113	0.276586088	0.246276691	0.197905753	0.139977681	0.234381331	0.102994256	0.187652053	0.097430751	0.149927304
FBXO36	2.002488824	4.872170989	0.917414003	1.782211437	2.681751593	2.656194843	2.183245416	1.868537412	1.980089493	1.073264992	1.207059144	0.960610407	2.918589468	1.368356907	1.07536836	1.008345823	1.730850366	3.637095337	2.474223744	2.166834314
HTR1A	0.038179327	0.02064278	0	0	0	0	0.052832519	0	0	0	0.048996941	0	0	0	0	0	0	0	0	0
LOC100288175	0.043158404	0.840055116	0.163122769	1.802751638	0.339082388	0.232512214	3.284740845	3.586583415	0.098827809	3.206014383	0.110773547	0.264469779	0.139548525	1.658069264	1.274721222	1.314801378	0.065654948	1.016779325	0.165622465	0.143359492
HTR1B	0.511498831	0.039508133	0.184121523	0.09538216	0	0.492081476	0.202231894	0.162654244	0.334649665	0	1.547288297	0.223886181	0.059067214	0.48822055	0.474809204	1.36600557	0.555800203	1.873400993	0.070103626	0.080907062
FBXO34	10.86863336	13.22367776	12.21321729	13.52541593	17.0734488	38.30313373	14.57802552	15.15631582	11.07073907	12.72799074	12.72626971	19.47286554	14.39290437	18.87738001	10.62014163	16.88243455	15.74394676	10.52123805	14.75707631	18.33185717
RGMB-AS1	0.274449179	0.159803588	0.159587103	0.303132022	0.248799614	0.625549487	0.204498286	0.281960732	0.193371457	0.373395764	0.379303902	0.733089381	0.136523827	0.035263713	0.199534688	0.233873313	0.256927542	0.292570811	0.121524464	0.116876827
LOC100288172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016461163	0	0
FBXO32	59.68841546	28.60538334	64.42196745	47.96173892	20.64466654	9.737736805	35.46222445	19.3985958	18.9828828	14.12659569	40.73315181	19.61358958	24.37702979	44.18626867	60.61967642	10.18646868	19.08929465	11.85564288	13.59429339	7.78874883
BMX	4.181101943	0.143532452	1.714083703	0.51978292	1.955335721	1.206714087	0.872462683	0.221595155	2.127610067	0.381491065	1.937636466	0.779484485	1.716722383	2.300264449	0.823283365	0.459507186	1.287248762	0.4598674	3.310910415	0.349046784
FBXO33	4.303108268	3.249143064	4.876100415	7.887673002	3.694707288	5.425721513	4.353680732	4.001881972	5.012579486	4.843267212	4.176468197	4.029299034	3.068007782	3.100316648	3.422006327	3.699720013	3.595937718	2.08777031	4.120361409	2.939830136
LOC100288170	0	0	0	0.126564789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO30	8.701539008	7.432969525	11.6120616	11.14263999	11.32420173	7.49013201	10.6957985	14.21139799	9.461843489	5.485478556	7.673417761	7.685522966	9.446640493	8.103694139	7.133036896	4.281266399	6.211899452	5.995776826	9.868532666	5.780789376
FAM90A1	0.244893114	0.016551086	0.019283442	0.139854092	0.240506294	0.577211572	0.190621616	0.20442153	0.315437189	1.272346065	0.137497665	0.062528212	0.470153931	0.281228114	0.144662648	0.190752921	0.279408702	1.293894413	0.205578885	0.220312819
FBXO31	12.03134846	4.401424454	6.177161444	4.572783708	5.597713484	5.897806679	5.413895154	4.378341658	5.753367676	7.440270229	5.702583209	4.164357968	3.504911961	3.88503343	6.801809953	4.612436154	6.08271652	5.85960037	4.559236906	4.506746955
LOC642461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP1-IT1	1.106707527	6.726549964	1.394314748	2.939053044	1.724021072	4.111925711	4.277528703	2.321914683	1.310810521	3.779842424	1.420278637	2.728301323	2.529581068	3.5697052	1.84853874	3.065031594	4.005770348	8.091680171	4.46671842	11.83130694
RP5-988G17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC284933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC37BP1	5.388500862	10.81707255	5.731758686	7.751756062	5.310286884	5.725657531	5.947221194	6.778970339	4.739220184	4.122217753	5.527424063	6.931559019	5.260117251	8.860573731	3.898999813	5.796402772	5.587768833	5.090362984	6.028286633	7.752109159
HTR2B	2.377709427	2.902919766	0.531480987	2.578070956	0.602610848	0.258260211	0.769499143	0.654474102	1.624623056	0.033914694	1.181187991	0.783351201	0.558006785	0.54449698	2.265410602	0.504501883	0.729254628	1.381824378	0.515096982	0.382163692
LOC102724971	0.199796247	0	8.558431914	0	0	0	0	0.148246642	0	0	7.179365238	3.468931106	0	0	4.366856171	0	0	0	0	0
LOC102724970	1.00565313	1.338427164	0.194922876	0.302933051	0.151944409	0.208379629	0.749334874	0.34439247	0.53142246	0.136821913	0.297828876	0	0.250129395	0	0.27418011	0.214243152	0.353043486	0	1.039026854	0.428267074
PPWD1	13.39259216	17.81623187	21.09733374	15.49462601	15.55612875	15.36462457	16.15941041	12.5537043	16.10595559	10.25881356	13.79922605	14.32750756	14.14378258	19.66665542	9.812212463	14.03581643	11.78441378	11.50984622	16.12093412	11.64963467
HTR2C	0	0	0.434892984	1.236215434	0	0.023841866	0.048991741	0	0	0	0	0	0	0	0	0	0	0.122659799	0	0.009800081
LOC102724973	0.357135791	0.257461336	0	0.155393435	0	0	0.32946946	0.353321164	0	0.210553722	0.611100732	0.243165269	0	0.397696323	0.140644242	0.164848203	0.181098233	0.32995486	0	0
HTR2A	1.519894325	0.017031621	1.80574088	0.555098931	0.108276446	0.084852859	0.152565792	0.023372955	1.875440186	0.041785744	2.081919802	0.868638887	0.127316873	0.342010069	1.442107438	0.043620252	0.227620711	0.087308893	0.423095095	0.008719587
LOC102724972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100421537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100421536	0	0.123581441	0	0.372944245	0	0	0	0	0	0.30319736	0	0	0	0.095447118	0	0	0	1.029459162	0.109642072	0.126538645
LOC102724979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC642496	0	0.040064875	0.13070129	0.004836313	0.203766031	0	3.670962572	1.935370359	0.042420686	0.013106136	0	0.007568038	1.449569799	1.460546366	0	0.005130574	0.225452974	0.102691925	0.021327454	0.927133236
LOC102724975	0	0	0	0.030958294	0.046583953	0	0.065638631	0.070390492	0.108617614	0.041947615	0	0.048444658	0	0	0	0	0	0.032867667	0	0
LOC100288102	1.614449466	2.592247702	3.266738289	3.959339588	2.882780917	7.379873976	2.166374535	1.597205261	1.456356377	1.644049613	1.695176687	3.197789835	1.581868548	2.778426369	1.733970101	1.558154248	3.051381181	3.525545074	2.159047647	2.437602316
LOC102724974	0.606237034	0.151283049	0.293762985	0	0.183193042	0	0.193594678	0.069203275	0.427142609	0	0	0.285765495	0.075392647	0.389474093	0	0.19372803	0	0.129253264	0.715835072	0.103268752
LOC102724977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOC	23.65247482	0.677267732	16.45454046	10.42368345	5.28255818	0.248102975	6.767825281	2.460263423	18.79200275	0.065161694	15.53165109	7.751186901	4.42250058	12.47704906	29.43463624	1.262667087	7.173871965	2.412435917	4.860020914	0.132575949
LOC102724976	0.450526096	0.974360905	1.206165339	1.396703152	1.65920899	2.275472687	1.558594031	2.841426442	1.031653239	2.390517951	0.650448873	1.840515043	1.547778346	0.658472231	0.465733888	0.935800575	2.141766221	2.263290889	2.917545275	2.556546205
SPDL1	2.280957226	3.890869971	4.573673868	8.240278578	3.060415543	5.365384924	3.267526958	3.790124329	4.928870286	10.73918686	2.37064939	2.8217379	2.700797455	7.163900038	2.353207999	3.670158644	3.494354205	5.453901539	2.311606649	2.29434293
LOC642490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOK	11.64098075	9.226589486	9.4238988	8.411322792	14.94646215	8.242764417	20.97053823	16.28988093	8.638342027	16.98111396	12.00961846	12.33556187	10.60096947	10.87166829	13.08358067	4.125253106	30.44256503	14.00095573	10.87308041	3.908021988
MBL2	0	0.012837407	0	0	0	0	0	0	0	0	0	0	0	0	0.070127323	0	0	0	0.045557648	0
SLC36A1	6.985583495	4.543592751	9.642722912	8.692126828	5.570014111	4.819261693	4.817913018	5.409063651	8.499568193	8.429443324	4.439557367	4.549081763	5.340758683	11.16002155	7.814489332	5.098786617	5.409419582	4.680980945	3.61801744	4.997542177
LOC100421549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC36A3	0	0	0	0	0	0	0	0	0	0	0.036875002	0	0	0	0	0	0	0	0	0
SLC36A2	0.012527417	0	0	0	0	0	0.225360578	0	0	0.022157071	0	0	0	0.020925267	0.014800329	0.01734737	0.038114799	0	0.048074571	0
HTR3E	0.040071337	0	0	0	0	0.053970226	0	0	0	0	0	0	0	0	0	0	0	0.027766187	0.038443924	0.022184194
VPS13C	33.3989007	147.623984	46.29558526	30.53487394	30.75616761	23.53770399	46.2133061	44.98817368	47.42747638	35.36540872	28.00068911	43.68578338	36.92143617	39.07864996	21.02494583	33.50678644	26.26842521	37.88286884	45.27355212	40.19569923
VPS13D	20.00712709	13.67504209	17.96591889	14.62340624	20.44251952	12.25041521	21.57418723	19.9738635	18.1116862	20.18561814	14.02676561	17.61403382	17.2673675	18.31823699	13.65397136	11.97372717	18.39969577	22.42424221	20.8008419	15.69916793
DHPS	17.52923897	17.4814724	14.17732323	14.978456	16.56149108	20.23655954	20.70393888	21.73238756	14.29940446	13.96008556	19.03813818	17.0935112	14.04165741	15.19600005	14.11851809	9.832366194	17.02216229	14.01331955	13.25922984	18.74213284
HTR3C	0.025224423	0	0	0	0.049545146	0.067947213	0	0	0.173283133	0	0.032371434	0	0	0	0	0.069859156	0	0	0.145199919	0
VPS13A	12.61874067	15.83415089	24.05056944	16.93366039	19.36527903	22.71633705	23.69136664	22.32119414	15.63597631	18.20983263	16.29111933	64.74033985	26.20094883	23.51163061	8.574663598	21.32359292	18.39125088	12.83942701	30.06123439	52.32998497
LOC102724982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040696611	0	0	0	0	0	0
VPS13B	13.65750058	24.32290016	16.94234155	13.31720999	11.46225647	9.424847331	15.00675936	12.55699702	15.47295019	15.62252284	11.40777327	16.91816838	11.59453717	15.70738967	9.455687744	11.0191533	11.50185766	13.06734749	13.1814077	14.54676742
LOC100421541	0	0.230562391	0.44770843	0.185544401	0.139597351	0.382893248	0.491745463	0.316407012	0.162746292	0.25140743	0	0.145173295	0.114901895	0.356145961	0.083966711	0.393667351	0.324355044	0.196987976	0.409112208	0.236079561
LOC102724981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR3A	0.110170424	0.09927815	0.046267041	0.023968139	0.072131279	0.148383437	0.406543293	0.626713632	0.042046279	0.519618441	0.117821478	0.150024844	0.65307992	4.569929474	0.043386398	0.203411664	0.167597336	0.432588633	0.951264762	7.156427205
LOC102724984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR3B	0	0.024546102	0	0	0	0.061145294	0	0	0	0.040147956	0	0	0	0	0	0	0	0	0	0.02513347
LOC102724983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABGGTB	16.1745525	22.42580136	23.06340242	24.22282692	28.37101744	30.66753114	26.33827834	34.12474623	23.25634044	17.12027224	15.38300379	25.91865731	20.63574827	20.31532418	17.86486364	21.46016865	19.53190536	22.55431638	30.84284729	42.12093124
CD24P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABGGTA	4.261332421	2.829492227	3.626262556	4.708563408	6.093944902	7.300102739	7.164128783	6.573345333	5.092972398	4.09904848	5.804524175	5.192050395	6.073464599	8.023302189	5.983973923	5.279743582	8.103217914	5.050769982	3.04826955	2.855811104
CD24P4	1.985543939	10.41655499	2.30339826	1.154758557	22.39576955	12.39151448	2.910817343	2.91733071	0.180066081	1.668976295	0.201831434	1.003893311	3.019337169	0.328373111	5.202546623	74.39947249	0.717747124	0.762831418	1.848323917	0.457106343
CD24P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01195274	0	0	0	0
LOC100421548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD24P2	0	0.191940803	0.149085053	0.077231896	0.116213349	0	0.027291534	0.614612977	0.045161534	0.174411735	0	0	0	0.065886183	0	0.245792995	0	0.16399045	0.227054452	0.458578843
LOC102724989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC642487	0.095025044	0.051378094	0.059859908	0.248078212	0.093322841	0	0.131495572	0.070507549	0.108798242	0	0.182923722	0.19410088	0.230440718	0.396814513	0.224531827	0.065793074	0	0	0.182331605	0.420860237
LOC102724988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1D	5.774251573	9.239733941	9.587655103	9.36717438	8.981523972	10.96881803	9.837896506	11.29306897	6.267253253	8.973130597	5.182933775	9.272096227	7.608492041	7.470744018	5.047419509	8.180784657	6.346900679	9.482347599	9.542446671	10.01517894
LOC100288111	1.547158661	0.75286528	3.021304577	0.908799153	5.621943146	12.08601847	5.03124844	1.951557331	0.53142246	0.684109567	3.573946517	7.742663068	1.125582278	1.421369531	0.82254033	2.249553096	8.002319019	11.04217165	8.460647238	12.93366562
LOC102724987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-157E21.1	0	0	0	0	0	0	0.203795543	0.109274587	0.168618581	0	0	0	0.119047839	0	0.347985752	0	0	0.102047895	0	0
LOC257396	0.813727119	1.329673737	0.70624588	0.708121984	1.065534212	3.166139423	0.950873886	0.697697488	0.372668409	0.479742659	1.113905131	1.366650371	1.31555397	0.694710033	0.726365197	0.475764434	1.045326508	1.00239451	0.76333088	0.440482624
BPI	1.114960518	0.125590896	0.877945311	0.394168714	0.456245001	0	0.128573448	0.13788143	0.212761007	0.082167306	0.417337085	0.474468817	0.150213208	0	0.027442779	0.128662012	0.141344962	0.193144308	0.044569948	0.025719237
CYP51A1P1	0.081734828	0.073653911	0.137301047	0.177818299	0.160541391	0.110084852	0.094253819	0.040430902	0.436714622	0.144563268	0.122375544	0.055651301	0.088093887	0.136526392	0.064376258	0.056591246	0.124339537	0.056635608	0.026138447	0.165916055
C1S	416.9455544	67.36309629	381.0863575	238.4335646	134.755394	25.38006057	153.250768	64.7969144	356.0616188	7.496341705	245.2946597	112.110348	86.21909526	158.552229	364.6723561	65.72112565	122.435548	104.7122487	135.0048456	5.21617412
C1R	837.3856394	131.7977995	665.9485221	376.987039	261.8776143	35.42078512	249.5860924	114.790945	691.8110479	12.45315489	665.5175784	239.9619813	203.9072467	358.5174178	923.1875353	134.9850792	334.8782114	182.7202387	248.9154687	13.17122052
LOC102724993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ5-IT1	1.152780085	0.219982787	2.050391265	0.708121984	0.266383553	0.18266189	0.656853671	2.213847799	2.018620548	0.119935665	0.609166868	1.108094895	0.657776985	1.925554983	0	0.845107876	1.134729433	1.127693824	0.390339654	0.075082265
LOC100421552	0.075673269	0.163659943	0.031779657	0.197557281	0.099090292	0.407683276	0.279244275	0.187162476	0	0.044614091	0.097114301	0.566765429	0.163121465	0.421338071	0.208607115	0.419154937	0.383727862	0.594268317	0.048399973	0.139646827
LOC102724992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP51A1P3	1.582760892	1.645704565	0.651911806	0.595969142	0.298924726	0.32796112	0.336957403	0.587195684	1.045483107	0.75368662	0.546865711	0.31086469	0.688921729	1.06767905	0.683243332	0.463635571	0.324124678	0.379635563	1.168061845	0.471823782
IL2RG	11.11916908	8.942333769	25.5889008	11.88850951	7.353158522	41.61642753	10.0902707	8.457596568	31.34722753	11.26613398	20.07788583	15.92145997	11.0658614	15.44638002	13.00454969	43.90937143	10.37005786	33.64507114	10.56037556	12.46620122
CYP51A1P2	0.215696986	0.131200807	0.781285714	0.422333842	0.264791453	0.399454375	0.317136379	0.18005042	0.339570984	0.190750148	0.155706698	0.247831227	0.239743399	0.562954846	0.573371932	0.112007587	0.328130173	0.392333869	0.310405362	0.089560224
LOC100421559	0	0.152695356	0	0	0	0	0	0.104773986	0	0.124875354	0	0	0	0	0	0	0.107405871	0	0	0
LOC102724991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100421558	0	0.019958243	0	0.024092005	0	0	0.076620805	0	0	0	0	0	0.208872049	0	0	0.025557861	0.028077245	0.051155792	0	0.040871655
LOC102724990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110925894	0	0.11101285	0	0
CYP1D1P	0	0.003319464	0	0	0.006029454	0	0.004247869	0.004555391	0	0	0	0	0.004962814	0.005127522	0	0	0	0.008508255	0.005890091	0
LOC100288125	0	0.056241554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
